Flowchart,Node,Node_content,Pattern,Answer,User_response
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""I've definitely been feeling a bit run down, but I'm not sure if it's been 'for some time', exactly. It's been on and off."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""Oh, the weather's been so unpredictable lately, hasn't it? I swear, it was sunny five minutes ago!"""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""I'm really looking forward to the weekend. I'm planning on finally tackling that pile of laundry."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""You know, I saw a really interesting documentary on television last night about... well, it's probably not relevant here."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""This waiting room is quite comfortable, actually. Better than some I've been in, for sure."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""Do you know if the coffee machine is working? I could really use a cup right now."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Absolutely.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Indeed.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Sure have.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,You bet.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Yes, absolutely. I haven't had a real day off in, I'd say, about six weeks now. It's been non-stop, and honestly, I'm starting to feel it. My energy levels are just tanking."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Yeah, unfortunately, that's the truth. I've been putting in some serious hours lately, probably close to a month and a half without a proper break. It's all been work, work, work, and I'm pretty burned out."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Yes, I have. It's been a grind for the last few weeks, maybe even longer. I've barely had time to breathe, and I've been pushing myself pretty hard to get everything done. I can feel the stress building up."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Yes, definitely. I've been going non-stop for a while now. I've been working long days and weekends, and I haven't taken any time for myself. I'm starting to feel run down, and my sleep hasn't been great, either."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Yep, that's a fair assessment. I've been putting in some serious overtime, and I haven't had a proper break in weeks. I'm starting to get headaches and feeling pretty irritable, so I think I've definitely overdone it."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Yeah, I *think* so. It feels like I haven't really stopped for a while now."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Honestly, it's been a blur. Probably, yeah. I haven't had much downtime lately."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Probably. I've been putting in a lot of hours, and I can't remember the last time I took a proper day off."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""I'd say so, yeah. I've been pretty swamped, and it's been going on for a few weeks now, at least."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""More or less, yeah. I've been pushing myself pretty hard recently. It's felt like a long stretch."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,"No, I haven't."
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,Negative.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,Nah.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""No, not really. I took a long weekend last week, actually. It was just what I needed to recharge, so I'm feeling pretty good right now."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""Nope. I've been taking it pretty easy, to be honest. I've been trying to pace myself. I've been taking breaks every couple of hours and making sure I get enough sleep."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""No, definitely not. I've been pretty good about taking breaks. I've been working on a project, but I've scheduled in time off every day to walk the dog and watch a bit of TV."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""No, I haven't. I've been taking breaks, but I've also had a couple of sick days. So, it's been a bit of a mix, but definitely not weeks of non-stop work."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""No, not at all. I've been pretty good at balancing work and life. I've been making sure to get outside for some fresh air and exercise most days, which really helps me stay focused."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""Not really, I've managed to squeeze in a few days off here and there, I think."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""Well, I wouldn't say *several* weeks, but it's been pretty busy lately."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""No, not constantly. I've had a couple of lighter weeks, thankfully."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""I've tried to take it easy when I could. I've definitely had some downtime."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""No, I haven't been *completely* swamped. There's been some give and take."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""Well, I *feel* like I've been putting in a lot of hours lately. Time just seems to be flying by, you know?"""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I've been pretty busy, yeah. It's hard to keep track of everything, honestly. I *think* I might have been going pretty steady."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I'm not sure, to be honest. Work's been hectic, and I've been trying to keep up. It's all kind of a blur at the moment."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I haven't really stopped to think about it, but things have been pretty non-stop. I *could* have been, I suppose."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I've been trying to get everything done, that's for sure. Whether it's been weeks without a break... I'm not sure I've been keeping count."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""Oh, the traffic was absolutely brutal this morning! Took me an extra hour just to get here."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""I finally finished that book I was telling you about! The ending was a total surprise."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""Do you know if they have any good coffee in the waiting room? I could really use a pick-me-up."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""My dog is having a field day in the backyard. He keeps digging up all the flowers!"""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""I'm really hoping to see the new movie that just came out. Have you heard if it's any good?"""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"Yes, I have."
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"Yep, I'm over it."
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,Affirmative.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"Yes, recently."
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,I did.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I did. I had the flu a couple of weeks ago, and I'm finally feeling back to normal. Still a little tired sometimes, but definitely over the worst of it."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I just got over a bout of mono. It was rough, but I'm starting to feel human again. I've been taking it easy and trying to get my strength back."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yep, I had a nasty cold that turned into something more. It took about a week and a half to shake it, but I'm feeling much better now. Still coughing a bit, though."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, actually. I was down with a pretty bad stomach bug last week. Lots of vomiting and everything. I'm eating normally now, but I'm still a little weak."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I'm just getting over a fever and a sore throat. The doctor said it was probably some kind of viral thing. I'm still a little congested, but the worst of it is definitely over."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""Yeah, I *think* I'm finally over something. I had a nasty bug a couple of weeks ago, felt like the flu, but I'm not entirely sure what it was."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""Well, I *was* feeling pretty rough. I had a fever and everything, and I'm just now starting to feel more like myself. Could have been something viral, I guess."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""Possibly. I've been battling something. I had a really bad cold, or maybe the flu, I don't know, but I'm on the mend now."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""I'm *mostly* better now. I was down for the count for a bit, felt like I had mono or something similar. It was a while ago though."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""Yeah, I've been under the weather. I had *something* that knocked me out for a week. I'm feeling better now, but I'm still a little run down."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,"No, I haven't."
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Negative.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Not recently.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, I haven't been sick with anything like that. I've been feeling pretty good actually, just a little run down from the usual stress of work, but no flu or anything."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""Nope, not recently. I had a bit of a cold a couple of months ago, but nothing viral or serious. I've been completely healthy since then."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, thankfully not. I'm pretty good at avoiding those things. I haven't had the flu or mono in ages, and definitely not recently."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, I haven't. I'm usually pretty healthy. I did have a little cough last week, but it was just a mild thing, probably allergies. Definitely not a viral infection."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, nothing like that. I'm feeling fine. I've been keeping up with my flu shot, so I haven't had any issues with that kind of thing."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""Not that I know of. I haven't felt *too* under the weather lately, just the usual sniffles now and then."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I don't think so. I *might* have had a little something a few weeks back, but it was really mild, and I bounced back pretty quick."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""Not recently, no. I've been feeling alright, thankfully. Nothing that I could pinpoint as a proper infection, anyway."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""Nope. I haven't been sick, not that I can recall. I'm usually pretty good at staying healthy, fingers crossed."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""No, nothing like that. I've been feeling pretty much my normal self, though I've been a bit more tired than usual. But nothing that would make me think I had anything specific."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""Hmm, I haven't been feeling *great* lately, but I'm not sure if it was anything specific. Just a bit under the weather, I guess."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I've had a few sniffles and some fatigue, but it might just be allergies. I'm not sure if it was a bug or not."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""Well, I *thought* I might have been getting sick a week or two ago, but whatever it was seems to have passed. Nothing serious, hopefully."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I've been a little run down, but I haven't been to the doctor or anything. So, I really couldn't say if it was something like that."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I've felt a bit off, you know? Like I wasn't quite myself. But I haven't had any tests or anything to confirm anything specific."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""Oh, the weather's been so strange lately, hasn't it? I swear, it was sunny and then pouring rain all in the same hour!"""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""I'm really looking forward to the weekend. I'm hoping to finally finish that book I've been reading."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""You know, I just got a new puppy! He's a real handful, but absolutely adorable."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""The traffic getting here was a nightmare! Took me twice as long as it usually does."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""I'm starving! Did you see the new bakery that opened up down the street? I'm thinking of going there after this."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"Yes, I do."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,Affirmative.
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,Uh-huh.
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,Yes,"I'm experiencing some of those, yes."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, unfortunately. I've been having a really hard time sleeping lately. I'm tossing and turning most nights, and when I do finally fall asleep, I wake up feeling exhausted. Plus, I've noticed I'm just not interested in... well, anything, really, including sex."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, definitely. I've got a few things going on. The headaches are a constant companion, and I'm finding it impossible to focus at work. Simple tasks that used to be easy now take me ages, and I'm just not myself. I also feel down in the dumps more often than not."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, I do. I've been feeling really sad lately, and it's been hard to shake. It's making it tough to concentrate on anything, and I've noticed my sex drive has completely disappeared. I'm also getting these awful headaches almost every day."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yep. I'm struggling with a few of those. The inability to concentrate is the worst – I just can't seem to get anything done. I also find myself feeling down more often than not, and I’ve definitely lost interest in sex. And the headaches are a real pain, literally."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,Yes,"""Yes, I've got a few of those symptoms. Sleeping has been a nightmare; I'm up half the night. And I'm finding it hard to make even simple decisions. It's like my brain is just foggy all the time. The recurring headaches are also really getting to me."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Yeah, I've been sleeping pretty poorly lately. And I think I've been having a few headaches, too."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Well, I wouldn't say *all* of them, but I've definitely noticed I'm not as interested in things as I used to be. Maybe a bit of the sadness, too."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""I've been having a hard time focusing at work... and maybe a few headaches here and there. It's hard to say for sure."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""Yeah, I think so. I've been feeling down more often than usual, and I'm not sure if I'm sleeping well. It's all a bit of a blur, honestly."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,Yes,"""I'm not sure, but I think I've been having some trouble making decisions, and maybe some headaches. It's been a rough week."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,I'm good.
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"No, I'm fine."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and minimalistic,No,"Nothing like that, thankfully."
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I'm actually feeling pretty good. I've been sleeping soundly, my head's clear, and I've been focused at work. Everything feels normal for me right now."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""Nope, none of those symptoms. I've been sleeping like a baby, and I've been pretty sharp lately. No headaches, and I'm definitely not feeling down or anything."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""Not at all. I'm doing alright. I haven't had any trouble sleeping, my head's been fine, and I'm not feeling sad or anything. Everything's normal."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""No, I'm not experiencing any of those. I've been sleeping well and haven't had any headaches. I have a good appetite, and I'm not feeling down or anything. I'm just here for a checkup."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,conclusive and descriptive,No,"""Negative. I'm not having any of those issues. I've been sleeping okay, and I'm not having any headaches. I'm not feeling down or anything. I just have a cough."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""Not really, no. I've been sleeping okay lately, and the other stuff hasn't been too bad either."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""I don't think so. I mean, I've been a little stressed, but nothing like what you listed."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""Mostly no. I get a headache every now and then, but nothing that's really bothering me."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""Not that I can think of. I'm generally okay, though I've had a few days where I've been a bit off."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,vague or partially conclusive,No,"""No, not particularly. I'm usually pretty good at getting through the day."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""Well, sometimes I have trouble sleeping, and other times I'm fine. It's hard to say if it's a pattern, you know?"""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""I've been a little off lately. My head has been hurting more than usual, and I'm not sure if I'm just stressed or if it's something else."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""I wouldn't say *all* of those things, but I've definitely noticed some changes. My mind feels a bit foggy sometimes, and I haven't been feeling like myself."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""I'm not sure. I've had a few nights where I haven't slept great, and maybe I'm not as sharp as I usually am. It's hard to tell."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,inconclusive,not answered,"""It's a bit of a mixed bag, to be honest. I've definitely had some down days, and sometimes I just can't seem to focus. I'm not sure if it's enough to be worried about."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""Oh, the weather's been so strange lately, hasn't it? Makes it hard to plan anything. I was thinking of trying that new Italian place downtown, have you heard of it?"""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""You know, I finally finished that book I was telling you about. The ending was a real surprise! It kept me up way past my bedtime, actually."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""My cat's been acting so weird. He keeps batting at nothing, and I swear he thinks he's a tiny lion. Anyway, did you see that game last night?"""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I'm just so ready for the weekend! I'm hoping to get some gardening done, and maybe catch up on some of those shows everyone's been talking about. It's been a long week."""
Feeling Generally Ill Flowchart,N7,Do you have one or more of the following symptoms: difficulty sleeping; inability to concentrate or make decisions; lack of interest in sex; recurring headaches; frequently feeling sad?,irrelevant,off-topic,"""I'm trying to cut back on sugar, you know? It's harder than I thought! I keep craving cookies. Speaking of which, are those donuts in the breakroom?"""
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,"Yes, I am."
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,Uh-huh.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,Affirmative.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and minimalistic,Yes,That's right.
Feeling Generally Ill Flowchart,N8,Are you overweight according to the body mass index?,conclusive and descriptive,Yes,"""Yes, unfortunately. My BMI puts me in the overweight category. I know I need to lose some weight, and I've been trying to eat healthier, but it's a work in progress."""
