Flowchart,Node,Node_content,Pattern,Answer,User_response,isOnTopic,isAnswered,isUncertain,actualAnswer
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,Yes,"""I think so, yeah. I've been feeling more worn out than usual, and there's this weird pressure in my chest sometimes when I get up and move around.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,Yes,"""Kind of, I guess. I've noticed I'm getting tired more easily, and there's this odd sensation in my arms when I'm active.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,Yes,"""Well, sort of. I do feel more exhausted lately, and there's a bit of discomfort in my chest, but I'm not sure if it's anything serious.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,Yes,"""I suppose you could say that. I've been unusually fatigued, and there's this occasional ache in my chest when I'm on the go.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,Yes,"""Yeah, I think so. I've been feeling pretty drained, and there's this strange feeling in my arms when I try to do things.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,No,"""I don't think so, but I guess I haven't really noticed anything out of the ordinary lately.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,No,"""Not really, but I suppose I could be a bit more tired than usual, though nothing too concerning.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,No,"""I haven't felt anything like that, at least not that I've paid much attention to.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,No,"""I wouldn't say so, but then again, I haven't been doing anything too strenuous to really tell.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",vague or partially conclusive,No,"""I don't believe I have, but it's hard to say for sure without thinking more about it.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",inconclusive,not answered,"""Well, I have been feeling a bit more tired than usual lately, but I'm not sure if it's anything out of the ordinary. As for the chest or arm discomfort, I can't really say for sure. Sometimes I feel a little off, but it's hard to pinpoint.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",inconclusive,not answered,"""You know, I do get tired sometimes, but I just figured it was from a busy week. As for any discomfort, I might have felt something here and there, but I can't really tell if it's anything serious.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",inconclusive,not answered,"""I guess I've noticed some tiredness, but it's hard to say if it's unusual. And about the chest or arm thing, I might have felt a little something, but I'm not really sure if it's related to moving around.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",inconclusive,not answered,"""I have been feeling kind of worn out, but I thought it was just normal tiredness. Regarding any discomfort, I might have felt a twinge or two, but I can't really put my finger on it.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",inconclusive,not answered,"""I suppose I've been a bit more fatigued, but I haven't really thought much of it. As for any discomfort, I might have noticed something minor, but it's not clear if it's connected to moving around.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""Oh, I was just thinking about how much I love the fall season. The leaves are so beautiful this time of year, don't you think?""",No,No,No,
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""You know, I've been trying to perfect my grandma's apple pie recipe. It's tricky, but I think I'm getting the hang of it.""",No,No,No,
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""I just got a new puppy, and he's been keeping me on my toes. It's amazing how much energy those little guys have!""",No,No,No,No
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""I've been binge-watching that new series everyone is talking about. It's so addictive, I can't stop!""",No,No,No,
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""I recently started a new hobbyâgardening. It's so relaxing to spend time with plants and watch them grow.""",No,No,No,
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,Definitely.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,For sure.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,Absolutely.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,I do.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,Yep.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,Not at all.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,"Nope, I'm good.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,I'm feeling calm.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,"No, I'm fine.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,Definitely not.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""Yeah, I do feel pretty anxious right now. It's like there's this constant knot in my stomach, and I can't seem to shake it off, especially when I think about everything I have to do.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""Absolutely, I feel nervous. It's been hard to focus on anything else, and my heart feels like it's racing all the time. It's been like this for a few days now.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""Yes, I definitely feel anxious. It's like my mind is always running a mile a minute, and I can't seem to relax, no matter what I try.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""For sure, I'm feeling nervous. I notice it most when I'm trying to fall asleep, and my thoughts just won't stop spiraling.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""Yes, I do. It's been tough to manage lately, and I find myself worrying about things that never used to bother me before.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""No, I'm actually feeling pretty calm and relaxed today. I've been practicing some breathing exercises, and they really seem to help keep any anxiety at bay.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""Not at all, I feel quite at ease right now. I've had a good night's sleep and a stress-free morning, so I'm in a good headspace.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""Nope, I'm not feeling nervous or anxious. I've been focusing on staying positive and taking things one step at a time, which has really helped.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""No, I don't feel anxious. I've been managing my stress well lately by sticking to a routine and making sure I get some exercise every day.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""No, I'm feeling pretty steady. I've been using some mindfulness techniques that have really helped me stay grounded and keep any anxiety in check.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""I guess you could say I'm feeling a bit on edge, so yeah, kind of nervous.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""Well, I do have this uneasy feeling, so I suppose you could say yes.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""I think so, there's definitely some anxiety there, but it's hard to say for sure.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""Sort of, I mean, there's definitely something making me feel jittery.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""Yeah, I feel like there's some nervousness, though I'm not entirely certain why.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""Not really, I guess I'm feeling pretty okay at the moment, but you never know how things might change later.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""I don't think so, but sometimes it's hard to tell with everything going on, you know?""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""I wouldn't say I'm anxious, but there's always a little something in the back of my mind.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""I suppose I'm mostly calm, though I do have my moments every now and then.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""I feel alright, I think, but it's one of those things that can sneak up on you.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""I'm not really sure, to be honest. Sometimes I feel a bit on edge, but I can't say for certain if it's nerves or just something else.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""It's hard to tell. I have moments where I feel a bit off, but I wouldn't necessarily call it anxiety. Maybe it's just normal stress?""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""I guess it depends on the day. There are times when I feel a little uneasy, but I can't pinpoint if it's actual nervousness.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""I haven't really thought about it much. I suppose there are times when I feel a bit unsettled, but I'm not sure if that's what you mean.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""That's a tough one. I occasionally feel a bit jittery, but I don't know if it's enough to say I'm anxious or nervous.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""I actually just got a new puppy, and he's been keeping me really busy. It's been a lot of fun, though!""",No,No,No,
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""I was thinking about trying that new Italian restaurant downtown. Have you been there yet?""",No,No,No,
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""My garden is finally starting to bloom, and the tomatoes are looking great this year!""",No,No,No,
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""I've been binge-watching that new series everyone is talking about. It's so addictive!""",No,No,No,
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""I just got back from a weekend trip to the mountains, and the views were absolutely stunning.""",No,No,No,
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,Definitely.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,For sure.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,Absolutely.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,Yep.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,I have.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,"Nope, not at all.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,Not really.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,I haven't.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,"No, I haven't been.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,Definitely not.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""Yeah, I've been feeling pretty exhausted lately. It's like no matter how much I sleep, I just can't seem to shake off this tiredness.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""Absolutely, I've noticed that I'm more fatigued than usual over the past few weeks. Even simple tasks seem to drain my energy.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""Yes, definitely. I've been dragging myself through the day, and it's been hard to keep up with my usual routine because I'm just so worn out.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""For sure, I've been feeling really run down for a while now. It's been tough to stay focused at work because I'm constantly tired.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""Oh, yes. I've been experiencing this overwhelming tiredness for some time, and it's starting to affect my daily activities and mood.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""No, I haven't been feeling tired at all. I've actually had plenty of energy lately, and I've been keeping up with my usual activities without any issues.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""Not really, I've been feeling pretty good. I make sure to get enough sleep every night, and I haven't noticed any unusual fatigue during the day.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""Nope, I've been feeling quite energetic. I've been sticking to my regular exercise routine and haven't felt the need to slow down or rest more than usual.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""No, I haven't experienced any tiredness. In fact, I've been waking up refreshed and ready to tackle the day, just like always.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""No, I feel fine. My energy levels have been steady, and I haven't had any trouble staying alert or focused throughout the day.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""Yeah, I guess you could say that. I've been feeling kind of worn out lately, but I'm not entirely sure why.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""I think so, yeah. It's been a bit of a struggle to keep my energy up, though I can't quite put my finger on it.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""Sort of, yeah. I've noticed I'm more tired than usual, but it's hard to tell if it's just a phase or something more.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""I suppose I have been. It's like I'm dragging a bit, but I'm not sure if it's just in my head.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""Probably, yeah. I've been feeling a bit off and more tired than I'd like, but I haven't really pinpointed the cause.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""Not really, I mean, I have my moments, but nothing out of the ordinary, I guess.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""I don't think so, but I suppose everyone feels a bit worn out now and then, right?""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""I wouldn't say tired, per se, maybe just the usual ups and downs.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""Well, not that I've noticed, but I suppose it could be something I'm not fully aware of.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""I don't feel particularly tired, though I suppose it depends on the day.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""You know, I can't really say for sure. Some days I feel like I have more energy than others, but it's hard to tell if it's just normal ups and downs.""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""It's kind of tricky to pinpoint. I mean, I do feel tired sometimes, but I'm not sure if it's more than usual or just part of my routine.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""Honestly, I'm not quite certain. There are times when I feel a bit worn out, but I can't tell if it's just because of a busy schedule or something else.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""Well, it's a bit of a gray area for me. I notice I'm tired here and there, but I haven't really thought about whether it's been happening more often.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""I guess it's possible, but I haven't really kept track. I do feel tired occasionally, but I'm not sure if it's been happening more than it should.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""Oh, I just started a new hobby, and it's been keeping me pretty busy lately. Have you ever tried painting?""",No,No,No,
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""I was thinking about trying that new restaurant downtown. Have you heard if it's any good?""",No,No,No,
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""My neighbor just got a new puppy, and it's the cutest thing ever. Do you have any pets?""",No,No,No,
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""I've been really into this new TV series. It's so addictive! Have you watched anything good recently?""",No,No,No,
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""The weather's been all over the place lately, hasn't it? I'm hoping for some sunshine soon.""",No,No,No,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Absolutely.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Definitely.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,For sure.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Yep.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,I have.,Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,"Nope, not at all.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,Definitely not.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,"I haven't, actually.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,No way.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,Not really.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Absolutely, Iâve been putting in long hours at work and havenât really taken any time off. It feels like Iâve been on this non-stop treadmill for weeks now.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Yes, I have. Itâs been a crazy few weeks with back-to-back projects, and I havenât had a chance to catch my breath or take a proper break.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Definitely, Iâve been burning the candle at both ends lately. Between work and home responsibilities, I havenât had a moment to relax.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""For sure, Iâve been working overtime almost every day, and itâs been a while since Iâve had a day to just unwind and recharge.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Oh yes, Iâve been going full throttle for several weeks now without any downtime. Itâs starting to take a toll on me, to be honest.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""No, not really. I've been making sure to take regular breaks and even took a long weekend off last week to recharge. I find it really helps me stay focused and avoid burnout.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""Actually, no. I've been pretty good about balancing my workload. I make it a point to step away from my desk for a bit every afternoon and I usually keep my weekends free for family time.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""No, I haven't. I try to stick to a routine where I work hard during the day but always make time for a walk or some yoga in the evenings. It keeps me from feeling overwhelmed.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""Not at all. I make sure to take breaks throughout the day and I even went on a short vacation recently. I think it's important to keep a healthy work-life balance.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""Nope, I've been careful about that. I usually take a break every couple of hours and I haven't worked any overtime in a while. I think it's important to pace myself.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""I guess you could say that, yeah, it's been a pretty hectic few weeks without much downtime.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Sort of, I mean, I've definitely been putting in a lot of hours lately, but it's hard to say if it's been nonstop.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Well, I think so, it's been a bit of a blur, honestly, with not much time to catch my breath.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""I suppose you could say that, it's been a while since I had a proper break, but I'm not entirely sure.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Yeah, kind of, I've been on the go for weeks, but I haven't really kept track of how long it's been.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""Well, I wouldn't say I've been working nonstop, but there have been some busy days here and there.""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""I guess it depends on what you mean by 'without a break'âI've had some downtime, but it's been a bit scattered.""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""Not exactly, but I have had a few stretches where things got pretty hectic.""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""I don't think so, though there have been moments when it felt like I was juggling a lot.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""I suppose not entirely, but there have been times when it seemed like I was on the go more than usual.""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""Well, it's been a busy few weeks, but I can't really say if it's been nonstop or not. You know how it is, some days are more hectic than others.""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I guess you could say I've been keeping busy, but I'm not sure if it's been without any breaks. It's all kind of a blur at this point.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I feel like I've been on the go a lot lately, but I can't really pinpoint if it's been constant work or if I've had some downtime in there.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""It's hard to say for sure. I've definitely had a lot on my plate, but whether it's been without a break, I'm not entirely certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I've been juggling quite a few things recently, but I'm not sure if that means I've been working hard without any breaks. It's all mixed together.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""Oh, I just love the fall season, don't you? The leaves are so beautiful this time of year.""",No,No,No,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""You know, my neighbor just got a new puppy, and it's the cutest little thing. Keeps me entertained all day!""",No,No,No,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""I've been thinking about trying out that new Italian restaurant downtown. Have you heard if it's any good?""",No,No,No,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""I recently started a new hobbyâpainting! It's so relaxing to just let the colors flow on the canvas.""",No,No,No,
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""Did you catch the game last night? It was such a nail-biter right until the end!""",No,No,No,
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""I have, yes.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""Yes, I did.""",Yes,Yes,No,Yes
