Flowchart,Node,Node_content,Pattern,Answer,User_response
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""Oh, I was just thinking about how much I love the fall season. The leaves are so beautiful this time of year, don't you think?"""
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""You know, I've been trying to perfect my grandma's apple pie recipe. It's tricky, but I think I'm getting the hang of it."""
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""I just got a new puppy, and he's been keeping me on my toes. It's amazing how much energy those little guys have!"""
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""I've been binge-watching that new series everyone is talking about. It's so addictive, I can't stop!"""
Feeling Generally Ill Flowchart,N2,"Do you suddenly feel unusually tired, and do you have any discomfort in your chest or arms when you move around?",irrelevant,off-topic,"""I recently started a new hobby—gardening. It's so relaxing to spend time with plants and watch them grow."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,Definitely.
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,For sure.
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,Absolutely.
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,I do.
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,"Nope, I'm good."
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,I'm feeling calm.
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,"No, I'm fine."
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and minimalistic,No,Definitely not.
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""Yeah, I do feel pretty anxious right now. It's like there's this constant knot in my stomach, and I can't seem to shake it off, especially when I think about everything I have to do."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""Absolutely, I feel nervous. It's been hard to focus on anything else, and my heart feels like it's racing all the time. It's been like this for a few days now."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""Yes, I definitely feel anxious. It's like my mind is always running a mile a minute, and I can't seem to relax, no matter what I try."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""For sure, I'm feeling nervous. I notice it most when I'm trying to fall asleep, and my thoughts just won't stop spiraling."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,Yes,"""Yes, I do. It's been tough to manage lately, and I find myself worrying about things that never used to bother me before."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""No, I'm actually feeling pretty calm and relaxed today. I've been practicing some breathing exercises, and they really seem to help keep any anxiety at bay."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""Not at all, I feel quite at ease right now. I've had a good night's sleep and a stress-free morning, so I'm in a good headspace."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""Nope, I'm not feeling nervous or anxious. I've been focusing on staying positive and taking things one step at a time, which has really helped."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""No, I don't feel anxious. I've been managing my stress well lately by sticking to a routine and making sure I get some exercise every day."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,conclusive and descriptive,No,"""No, I'm feeling pretty steady. I've been using some mindfulness techniques that have really helped me stay grounded and keep any anxiety in check."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""I guess you could say I'm feeling a bit on edge, so yeah, kind of nervous."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""Well, I do have this uneasy feeling, so I suppose you could say yes."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""I think so, there's definitely some anxiety there, but it's hard to say for sure."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""Sort of, I mean, there's definitely something making me feel jittery."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,Yes,"""Yeah, I feel like there's some nervousness, though I'm not entirely certain why."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""Not really, I guess I'm feeling pretty okay at the moment, but you never know how things might change later."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""I don't think so, but sometimes it's hard to tell with everything going on, you know?"""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""I wouldn't say I'm anxious, but there's always a little something in the back of my mind."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""I suppose I'm mostly calm, though I do have my moments every now and then."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,vague or partially conclusive,No,"""I feel alright, I think, but it's one of those things that can sneak up on you."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""I'm not really sure, to be honest. Sometimes I feel a bit on edge, but I can't say for certain if it's nerves or just something else."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""It's hard to tell. I have moments where I feel a bit off, but I wouldn't necessarily call it anxiety. Maybe it's just normal stress?"""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""I guess it depends on the day. There are times when I feel a little uneasy, but I can't pinpoint if it's actual nervousness."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""I haven't really thought about it much. I suppose there are times when I feel a bit unsettled, but I'm not sure if that's what you mean."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,inconclusive,not answered,"""That's a tough one. I occasionally feel a bit jittery, but I don't know if it's enough to say I'm anxious or nervous."""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""I actually just got a new puppy, and he's been keeping me really busy. It's been a lot of fun, though!"""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""I was thinking about trying that new Italian restaurant downtown. Have you been there yet?"""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""My garden is finally starting to bloom, and the tomatoes are looking great this year!"""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""I've been binge-watching that new series everyone is talking about. It's so addictive!"""
Feeling Generally Ill Flowchart,N3,Do you feel nervous or anxious?,irrelevant,off-topic,"""I just got back from a weekend trip to the mountains, and the views were absolutely stunning."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,Definitely.
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,For sure.
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,Absolutely.
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,Yes,I have.
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,"Nope, not at all."
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,Not really.
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,I haven't.
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,"No, I haven't been."
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and minimalistic,No,Definitely not.
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""Yeah, I've been feeling pretty exhausted lately. It's like no matter how much I sleep, I just can't seem to shake off this tiredness."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""Absolutely, I've noticed that I'm more fatigued than usual over the past few weeks. Even simple tasks seem to drain my energy."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""Yes, definitely. I've been dragging myself through the day, and it's been hard to keep up with my usual routine because I'm just so worn out."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""For sure, I've been feeling really run down for a while now. It's been tough to stay focused at work because I'm constantly tired."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,Yes,"""Oh, yes. I've been experiencing this overwhelming tiredness for some time, and it's starting to affect my daily activities and mood."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""No, I haven't been feeling tired at all. I've actually had plenty of energy lately, and I've been keeping up with my usual activities without any issues."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""Not really, I've been feeling pretty good. I make sure to get enough sleep every night, and I haven't noticed any unusual fatigue during the day."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""Nope, I've been feeling quite energetic. I've been sticking to my regular exercise routine and haven't felt the need to slow down or rest more than usual."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""No, I haven't experienced any tiredness. In fact, I've been waking up refreshed and ready to tackle the day, just like always."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,conclusive and descriptive,No,"""No, I feel fine. My energy levels have been steady, and I haven't had any trouble staying alert or focused throughout the day."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""Yeah, I guess you could say that. I've been feeling kind of worn out lately, but I'm not entirely sure why."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""I think so, yeah. It's been a bit of a struggle to keep my energy up, though I can't quite put my finger on it."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""Sort of, yeah. I've noticed I'm more tired than usual, but it's hard to tell if it's just a phase or something more."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""I suppose I have been. It's like I'm dragging a bit, but I'm not sure if it's just in my head."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,Yes,"""Probably, yeah. I've been feeling a bit off and more tired than I'd like, but I haven't really pinpointed the cause."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""Not really, I mean, I have my moments, but nothing out of the ordinary, I guess."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""I don't think so, but I suppose everyone feels a bit worn out now and then, right?"""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""I wouldn't say tired, per se, maybe just the usual ups and downs."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""Well, not that I've noticed, but I suppose it could be something I'm not fully aware of."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,vague or partially conclusive,No,"""I don't feel particularly tired, though I suppose it depends on the day."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""You know, I can't really say for sure. Some days I feel like I have more energy than others, but it's hard to tell if it's just normal ups and downs."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""It's kind of tricky to pinpoint. I mean, I do feel tired sometimes, but I'm not sure if it's more than usual or just part of my routine."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""Honestly, I'm not quite certain. There are times when I feel a bit worn out, but I can't tell if it's just because of a busy schedule or something else."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""Well, it's a bit of a gray area for me. I notice I'm tired here and there, but I haven't really thought about whether it's been happening more often."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,inconclusive,not answered,"""I guess it's possible, but I haven't really kept track. I do feel tired occasionally, but I'm not sure if it's been happening more than it should."""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""Oh, I just started a new hobby, and it's been keeping me pretty busy lately. Have you ever tried painting?"""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""I was thinking about trying that new restaurant downtown. Have you heard if it's any good?"""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""My neighbor just got a new puppy, and it's the cutest thing ever. Do you have any pets?"""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""I've been really into this new TV series. It's so addictive! Have you watched anything good recently?"""
Feeling Generally Ill Flowchart,N4,Have you been feeling tired for some time?,irrelevant,off-topic,"""The weather's been all over the place lately, hasn't it? I'm hoping for some sunshine soon."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Absolutely.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Definitely.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,For sure.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,Yep.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,Yes,I have.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,"Nope, not at all."
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,Definitely not.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,"I haven't, actually."
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,No way.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and minimalistic,No,Not really.
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Absolutely, I’ve been putting in long hours at work and haven’t really taken any time off. It feels like I’ve been on this non-stop treadmill for weeks now."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Yes, I have. It’s been a crazy few weeks with back-to-back projects, and I haven’t had a chance to catch my breath or take a proper break."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Definitely, I’ve been burning the candle at both ends lately. Between work and home responsibilities, I haven’t had a moment to relax."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""For sure, I’ve been working overtime almost every day, and it’s been a while since I’ve had a day to just unwind and recharge."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,Yes,"""Oh yes, I’ve been going full throttle for several weeks now without any downtime. It’s starting to take a toll on me, to be honest."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""No, not really. I've been making sure to take regular breaks and even took a long weekend off last week to recharge. I find it really helps me stay focused and avoid burnout."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""Actually, no. I've been pretty good about balancing my workload. I make it a point to step away from my desk for a bit every afternoon and I usually keep my weekends free for family time."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""No, I haven't. I try to stick to a routine where I work hard during the day but always make time for a walk or some yoga in the evenings. It keeps me from feeling overwhelmed."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""Not at all. I make sure to take breaks throughout the day and I even went on a short vacation recently. I think it's important to keep a healthy work-life balance."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,conclusive and descriptive,No,"""Nope, I've been careful about that. I usually take a break every couple of hours and I haven't worked any overtime in a while. I think it's important to pace myself."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""I guess you could say that, yeah, it's been a pretty hectic few weeks without much downtime."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Sort of, I mean, I've definitely been putting in a lot of hours lately, but it's hard to say if it's been nonstop."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Well, I think so, it's been a bit of a blur, honestly, with not much time to catch my breath."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""I suppose you could say that, it's been a while since I had a proper break, but I'm not entirely sure."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,Yes,"""Yeah, kind of, I've been on the go for weeks, but I haven't really kept track of how long it's been."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""Well, I wouldn't say I've been working nonstop, but there have been some busy days here and there."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""I guess it depends on what you mean by 'without a break'—I've had some downtime, but it's been a bit scattered."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""Not exactly, but I have had a few stretches where things got pretty hectic."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""I don't think so, though there have been moments when it felt like I was juggling a lot."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,vague or partially conclusive,No,"""I suppose not entirely, but there have been times when it seemed like I was on the go more than usual."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""Well, it's been a busy few weeks, but I can't really say if it's been nonstop or not. You know how it is, some days are more hectic than others."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I guess you could say I've been keeping busy, but I'm not sure if it's been without any breaks. It's all kind of a blur at this point."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I feel like I've been on the go a lot lately, but I can't really pinpoint if it's been constant work or if I've had some downtime in there."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""It's hard to say for sure. I've definitely had a lot on my plate, but whether it's been without a break, I'm not entirely certain."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,inconclusive,not answered,"""I've been juggling quite a few things recently, but I'm not sure if that means I've been working hard without any breaks. It's all mixed together."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""Oh, I just love the fall season, don't you? The leaves are so beautiful this time of year."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""You know, my neighbor just got a new puppy, and it's the cutest little thing. Keeps me entertained all day!"""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""I've been thinking about trying out that new Italian restaurant downtown. Have you heard if it's any good?"""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""I recently started a new hobby—painting! It's so relaxing to just let the colors flow on the canvas."""
Feeling Generally Ill Flowchart,N5,Have you been working hard without a break for several weeks?,irrelevant,off-topic,"""Did you catch the game last night? It was such a nail-biter right until the end!"""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""I have, yes."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""Yes, I did."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""Sure have."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""Yep, I have."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,Yes,"""Absolutely."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Nope.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,I haven't.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Not at all.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,Definitely not.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and minimalistic,No,No way.
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I just got over a nasty bout of the flu last week. It really knocked me out for a few days, but I'm finally starting to feel like myself again."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Absolutely, I recently recovered from mono. It was a rough few weeks, but I'm glad to say I'm back on my feet now and feeling much better."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I had the flu about two weeks ago. It was pretty intense, with a high fever and all, but thankfully, I'm over it now."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""I did, yes. I was down with a viral infection for a while, but I've been symptom-free for a few days now and am slowly getting back to my normal routine."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,Yes,"""Yes, I just got over a viral infection. It took a lot out of me, but after plenty of rest and fluids, I'm finally on the mend."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, I haven't had anything like that recently. I've been feeling pretty healthy overall, just the usual seasonal allergies acting up a bit."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""Nope, I haven't been sick with anything like that. I've managed to stay clear of any infections, just keeping up with my regular exercise and diet."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""Actually, no, I haven't had any viral infections lately. I've been lucky to avoid the flu this season, and I haven't had mono since college."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, I haven't had any viral infections. I've been taking extra precautions with handwashing and staying away from crowded places, so I've been in good shape."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,conclusive and descriptive,No,"""No, I haven't had the flu or anything similar. I've been feeling fine, just the usual tiredness from work, but nothing related to an infection."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""I think so, yeah. I was feeling pretty under the weather last week, but I'm starting to feel more like myself now."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""I believe I have, sort of. I had something that felt like the flu, and I'm mostly over it, I guess."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""Kind of, yes. I was definitely sick with something, maybe the flu, but I'm on the mend now."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""I suppose you could say that. I had some symptoms that seemed like a viral thing, and I'm feeling better these days."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,Yes,"""Yeah, I think I did. I had a rough patch with what seemed like a virus, but I'm getting back to normal, I hope."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I don't think so, at least not that I'm aware of. I haven't had any major symptoms lately."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""Not that I can recall, but I guess it's possible I might have had something mild without realizing it."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I haven't noticed anything like that, but I suppose it's hard to say for sure without a test."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I haven't been feeling sick recently, but I guess you never know with these things."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,vague or partially conclusive,No,"""I don't believe I've had anything like that, though I suppose I could have had something minor and just brushed it off."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I'm not really sure, to be honest. I've been feeling off lately, but I haven't been diagnosed with anything specific like the flu or mono."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""It's hard to say. I've had some symptoms that could be related, but I haven't seen a doctor to confirm if it was a viral infection."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I can't really tell. I've had some ups and downs with my health recently, but nothing that was officially diagnosed as the flu or mono."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I might have, but I didn't get tested or anything. I've just been dealing with some general fatigue and stuff."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,inconclusive,not answered,"""I don't know for sure. I've had a few days where I felt under the weather, but I never got checked out to see if it was something like that."""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""Oh, I've been really into gardening lately. My tomatoes are finally starting to ripen, and I'm so excited to make some fresh salsa!"""
Feeling Generally Ill Flowchart,N6,Have you recently recovered from a viral infection such as the flu or infectious mononucleosis?,irrelevant,off-topic,"""Actually, I've been thinking about adopting a dog. I've always wanted a golden retriever, and I think now might be the right time."""
